id,label
data/images/Zapdos/11369d69bbcf494aa76e98498138d87c.jpg,Zapdos
data/images/Zapdos/332439c1334c4b75bf6ffcd6d3ff15c2.jpg,Zapdos
data/images/Kadabra/b0f6a7ee5f1a46b59eff40730bdea34c.jpg,Kadabra
data/images/Kadabra/94e05323d36b4f2a915d24db79670c2e.jpg,Kadabra
data/images/Kadabra/c2fa1b1e6a74453383706a6ec1f252e7.jpg,Kadabra
data/images/Kadabra/13c62a30496b43d2b17caf3463a84e4d.jpg,Kadabra
data/images/Kadabra/06b6fbceab74464fb9eaa78d4f8fcb4b.jpg,Kadabra
data/images/Kadabra/d16de6dc5ba74167ba2fc46a2c06c90f.jpg,Kadabra
data/images/Kadabra/eb75cd52218c4baeb79512aa3a0888cf.jpg,Kadabra
data/images/Kadabra/de2f3f3400b44d7d825995b2727ba515.jpg,Kadabra
data/images/Kadabra/1fe52d4e2b20442d8c7cacfe36279813.jpg,Kadabra
data/images/Kadabra/51680a35dad440b29d9b22d8ed5debe5.jpg,Kadabra
data/images/Kadabra/1d07f401fa7a43099eee30161c830be8.jpg,Kadabra
data/images/Kadabra/f23d67da38ec46e7aaadc3aacedec8fa.jpg,Kadabra
data/images/Kadabra/b0e11a2e94a14514806d308ab19c8b56.jpg,Kadabra
data/images/Kadabra/faa881ac475e4628a5528a832580addc.jpg,Kadabra
data/images/Kadabra/3b18f49d0e0841858a24c51df4ea26e9.jpg,Kadabra
data/images/Kadabra/ec8f58081bdb4602877b2cdaa1acbe4d.jpg,Kadabra
data/images/Kadabra/11cb613a9cf84519be280a08a4380516.jpg,Kadabra
data/images/Kadabra/deaab18406cd47939188016442384216.jpg,Kadabra
data/images/Kadabra/721e54bb3da54f4491806854b61d27b7.jpg,Kadabra
data/images/Kadabra/d205b8fc46964042a43bd2ac577be3f6.jpg,Kadabra
data/images/Kadabra/463e4d45c0514d4e8a8974004fc14dd6.jpg,Kadabra
data/images/Kadabra/d361d37676da4f8192d6182f6328a31e.jpg,Kadabra
data/images/Kadabra/f02640d4ea714d91ba16fafd46b3a49b.jpg,Kadabra
data/images/Kadabra/e30a0c2d672743209b459dfc184d48c3.jpg,Kadabra
data/images/Kadabra/10323798ef8449a69e538bcee80e1c84.jpg,Kadabra
data/images/Kadabra/4a715e60b24b490ab547e6e6eaef9d02.jpg,Kadabra
data/images/Kadabra/48e6960163b743eead89113f769a8b05.jpg,Kadabra
data/images/Kadabra/c2e6909d8c4a4f1c9067cb243d64c991.jpg,Kadabra
data/images/Kadabra/ef3fdd8c18ca4affa8b495e4cc0fce3c.jpg,Kadabra
data/images/Kadabra/175681fe0b9f4e1fbf836a4179225512.jpg,Kadabra
data/images/Kadabra/547005f2b3ff4aa29bc574202f8c4ca5.jpg,Kadabra
data/images/Kadabra/419c4f8c82e84eb4a0361e5dca33ff27.jpg,Kadabra
data/images/Kadabra/28c32a25a39a47dbb2c20d1dd762c067.jpg,Kadabra
data/images/Kadabra/a3a0426d462647abb3a303f630e93ade.jpg,Kadabra
data/images/Kadabra/3f1c696df62640c6a97c88ae5262806e.jpg,Kadabra
data/images/Kadabra/7cf6f88e88dd4cf0b70dd481047130cf.jpg,Kadabra
data/images/Kadabra/3dc76dea09dd448681104195a7bc234c.jpg,Kadabra
data/images/Kadabra/b71698cfe3dd4b59a2726576a7f7b602.jpg,Kadabra
data/images/Kadabra/e9e85f3b50e24db79248cd8b99965620.jpg,Kadabra
data/images/Kadabra/823d6a547616476db48e476cbf8f0c51.jpg,Kadabra
data/images/Kadabra/02efe8946e9749a1871d4196a24152d5.jpg,Kadabra
data/images/Kadabra/52cf1755649146de9aa54433a034708e.jpg,Kadabra
data/images/Kadabra/28121f963a8e4d9cb86b5a24cf7a2ebc.jpg,Kadabra
data/images/Kadabra/715203a791a944efb9b11a8bb8b482e2.jpg,Kadabra
data/images/Kadabra/6aae87e07e934d3884df65093601fb8c.jpg,Kadabra
data/images/Kadabra/fd7530ee3d504c5f9894cc5e86a1511a.jpg,Kadabra
data/images/Kadabra/42be983d7e104070b047e9f808f2dbfa.jpg,Kadabra
data/images/Kadabra/f9e1581f5c7b44f69e797d4981f496c2.jpg,Kadabra
data/images/Kadabra/79acd87bfd524b259c1b208633246529.jpg,Kadabra
data/images/Kadabra/bf6a64dc66424d1a9a338fd5d21bc69c.jpg,Kadabra
data/images/Kadabra/b846f38e031c4b888152dab16c55d300.jpg,Kadabra
data/images/Kadabra/079a7ad0d3494c129ab8f8079eb6a2a9.jpg,Kadabra
data/images/Kadabra/3f844aaa6ee4435bbcd4cdbdddce2a21.jpg,Kadabra
data/images/Kadabra/24cf88a2bf774004a1f35d9ff00b556e.jpg,Kadabra
data/images/Kadabra/052f3d582217484fb3ac2346b8b13a80.jpg,Kadabra
data/images/Kadabra/0e6ef54ad88e4a4fbf08fcd1f788127e.jpg,Kadabra
data/images/Kadabra/0800e268b43848a699ca6331ac25b420.jpg,Kadabra
data/images/Kadabra/89fb153d29ee43449a5922e9c5960b44.jpg,Kadabra
data/images/Kadabra/206499ccd4f042828f36abf5ef302fa2.jpg,Kadabra
data/images/Kadabra/9d144f3a4a4242febf420688d8ffce2c.jpg,Kadabra
data/images/Omanyte/65d2d61430564149942f00681c59f787.jpg,Omanyte
data/images/Omanyte/f3f54f71d02c4d5cb63591790cba63d7.jpg,Omanyte
data/images/Omanyte/9c3cf9a1f8ae4c39a50497a48e6a9ea9.jpg,Omanyte
data/images/Omanyte/656740dd593740e2b7f320c1a710c28a.jpg,Omanyte
data/images/Omanyte/f4f7b24a41f24c959395b63abd393ca1.jpg,Omanyte
data/images/Omanyte/d22730e9a1b64eeaaf5974f91bf086f7.jpg,Omanyte
data/images/Omanyte/7c065bf7d60743628f2bac1e183379d8.jpg,Omanyte
data/images/Omanyte/50c381c85b1241c29acc498897a933fc.jpg,Omanyte
data/images/Omanyte/e5100f91d1b84be2b248ae36e1ca0dea.jpg,Omanyte
data/images/Omanyte/f13dd98a84f24cd4b288299a070ab994.jpg,Omanyte
data/images/Omanyte/f08b2632d96c41519466b5bcfff17051.jpg,Omanyte
data/images/Omanyte/c976e3e93b54426c9f0562627249e25b.jpg,Omanyte
data/images/Omanyte/5fed518f5de941a0bfd1d23851381d4d.jpg,Omanyte
data/images/Omanyte/7b408a32e7c74641aaff541d88e27290.jpg,Omanyte
data/images/Omanyte/75db1dee528f4944bf016f9b6d6aaab7.jpg,Omanyte
data/images/Omanyte/45a79614d62a435c8204783f8fb8186d.jpg,Omanyte
data/images/Omanyte/969eb5bf3f5d49b58f20f1a20d5efc3d.jpg,Omanyte
data/images/Omanyte/859f1b81bdb8427487cfb16012c54ead.jpg,Omanyte
data/images/Omanyte/c519a46ca75f41d89f69afadb6ceffe0.jpg,Omanyte
data/images/Omanyte/0929001a06d04a56add6494b5585692e.jpg,Omanyte
data/images/Omanyte/82763f20153546da8d6f370b233548a8.jpg,Omanyte
data/images/Omanyte/ed2f985ba9cf461781f55968894c7b5d.jpg,Omanyte
data/images/Omanyte/3150b14768304218accc813082402c7b.jpg,Omanyte
data/images/Omanyte/3dfcd7414b2349d1807d58bf6c145dfd.jpg,Omanyte
data/images/Omanyte/38d13377c87c47ff831c910420132f5e.jpg,Omanyte
data/images/Omanyte/6532b879215348b0ad5e84b7be8cd376.jpg,Omanyte
data/images/Omanyte/3db7076daf9a4990af8c8af8deb8fc5c.jpg,Omanyte
data/images/Omanyte/6817a9c1ce3642fb9e6dfe2a4fbdc7a2.jpg,Omanyte
data/images/Omanyte/5e30226f06e741c2abae09d599bdf5c2.jpg,Omanyte
data/images/Omanyte/71cd620454e84beb8142fd4c7d429851.jpg,Omanyte
data/images/Omanyte/50255a73392b4cfcb322b150d1865e0c.jpg,Omanyte
data/images/Omanyte/57f7d432c2764d77822645ea6935bb02.jpg,Omanyte
data/images/Omanyte/f974f83bdbf54c8c9a44208a01ac39b5.jpg,Omanyte
data/images/Omanyte/d0f01c25476246fc8018e8de3930afc8.jpg,Omanyte
data/images/Omanyte/b74b1f955e3d421a82310933f39b4df8.jpg,Omanyte
data/images/Omanyte/00bc5f276d5843aa9af9851a0d5663c2.jpg,Omanyte
data/images/Omanyte/0e1707ef3db944979c993282436d792c.jpg,Omanyte
data/images/Omanyte/4c65c94300854a1582cb0bed2fed40e5.jpg,Omanyte
data/images/Omanyte/b18c544b82d541749166223c4187c59a.jpg,Omanyte
data/images/Omanyte/f067fa200b08462fa85d6408f8724f92.jpg,Omanyte
data/images/Omanyte/7ae90b1ce1784256b89e616c6796b3e3.jpg,Omanyte
data/images/Omanyte/84620a260ef14dc19614bda1ccf308d8.jpg,Omanyte
data/images/Omanyte/a01200d516e24373949510fd3dfde129.jpg,Omanyte
data/images/Omanyte/e450558e243443199b05cddf3d3c1d9c.jpg,Omanyte
data/images/Omanyte/7bf4efb4787541b7b20582acb321cd12.jpg,Omanyte
data/images/Omanyte/e089345088494d749a5d1f4b9be6d6df.jpg,Omanyte
data/images/Omanyte/fc92008c518548499fcfbea21abc1f60.jpg,Omanyte
data/images/Omanyte/c36405a4ca4540cfbe10609a9cf582b3.jpg,Omanyte
data/images/Omanyte/77ca2bc634e34e788a3b854745df0f88.jpg,Omanyte
data/images/Omanyte/f564c09cbda041b98b04fea4a39a1c0f.jpg,Omanyte
data/images/Omanyte/7af0b74befd44d9aaf0b55f4f012e773.jpg,Omanyte
data/images/Omanyte/ac89f5f942164f0fb2e572db15ee05cd.jpg,Omanyte
data/images/Omanyte/09d3411a777d4fb6b2f71679086a61ba.jpg,Omanyte
data/images/Omanyte/c6669ccf9a56452890d5371e5e1c84cb.jpg,Omanyte
data/images/Omanyte/f42afbf9a6da42768462b2851259b0b5.jpg,Omanyte
data/images/Shellder/1ba3747099eb4a42bba5119fd929d019.jpg,Shellder
data/images/Shellder/a1a770f93e2e4eeea8821fac48664fb1.jpg,Shellder
data/images/Shellder/c6ff133ce217463ebb0aceca09518aca.jpg,Shellder
data/images/Shellder/e08f4501aafe43af8605a0fe80da7556.jpg,Shellder
data/images/Shellder/a7518e8b0deb41d0a0e983e9f04942a4.jpg,Shellder
data/images/Shellder/1674df364ee74b44b94c029d4d7c77d5.jpg,Shellder
data/images/Shellder/3edafc29928f4c13bcad9f06f7f04c99.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-37.jpg,Shellder
data/images/Shellder/c1142bcc526c42c18437c051d46a6747.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-27.jpg,Shellder
data/images/Shellder/7067c6ba6aab45fc95464177e49ee96e.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-26.jpg,Shellder
data/images/Shellder/79545250987c400ead5e847e84d19f85.jpg,Shellder
data/images/Shellder/23ac9f4536654bd89304a315d1e12ebc.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-30.jpg,Shellder
data/images/Shellder/e8622136ad384bf2a803ba00343c596a.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-31.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-42.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-43.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-41.jpg,Shellder
data/images/Shellder/99c11ad45a4b43dd9d0b24c981e64ab8.jpg,Shellder
data/images/Shellder/db6674341e82450b953eee2213a26486.jpg,Shellder
data/images/Shellder/610e918d6e714f46957f724a9ee3c6d3.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-44.jpg,Shellder
data/images/Shellder/84fe4ba3e5df417d918c1c4dca3df0dd.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-45.jpg,Shellder
data/images/Shellder/8d46355b47084326b59302bd26578726.jpg,Shellder
data/images/Shellder/5d99c49af33a4f6a803a63f1bfd5e13f.jpg,Shellder
data/images/Shellder/98518ce9db4548e7a4663328194f9f49.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-9.jpg,Shellder
data/images/Shellder/77af998480d949b4a8f1dd3075e076e4.jpg,Shellder
data/images/Shellder/77e7a9d2099c4c12b9b054dd17e1953c.jpg,Shellder
data/images/Shellder/7038c51c08774956909c4bc685038409.jpg,Shellder
data/images/Shellder/bcac82967aea4315b9452731719275f5.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-46.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-8.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-5.jpg,Shellder
data/images/Shellder/e123138ab8a54451a4a9aec02a008b98.jpg,Shellder
data/images/Shellder/fae05465b9d84015a05cbba8959958da.jpg,Shellder
data/images/Shellder/a2d3d8b08cfd4cfd81e7ec0f6633b116.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-4.jpg,Shellder
data/images/Shellder/dd59a440e69043bcbbb2ac5f51be91c5.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-6.jpg,Shellder
data/images/Shellder/c731a49b098049ce8876ece4b4b54783.jpg,Shellder
data/images/Shellder/2e477d881dc04032a779da2dc674372c.jpg,Shellder
data/images/Shellder/aba5e169418946ff83c1c4e10b0291bd.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-7.jpg,Shellder
data/images/Shellder/de281bae056e4f73b2110b7b2802df21.jpg,Shellder
data/images/Shellder/f31adc293cb8444e825d9744d57c90b5.jpg,Shellder
data/images/Shellder/578f52bce64146bb9e0c1a81971e8da2.jpg,Shellder
data/images/Shellder/9ade3b8f6ff445ffab9ec390a3d96023.jpg,Shellder
data/images/Shellder/6f61f774ba6d4a5b89428c16ccecaa37.jpg,Shellder
data/images/Shellder/92cb90b9a8904baaa04307217b2f24ba.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-0.jpg,Shellder
data/images/Shellder/2e89432058d448ababc6a191a0a0c5af.jpg,Shellder
data/images/Shellder/ececb14168734e68874d41555f1807e3.jpg,Shellder
data/images/Shellder/17d97ca892964c718bec6e1381d1a8f4.jpg,Shellder
data/images/Shellder/89bebf55f19e4e8585444f08b15d123b.jpg,Shellder
data/images/Shellder/6400fc3df21f47ff82734e7104465158.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-1.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-28.jpg,Shellder
data/images/Shellder/1927285165c94ffeb32a20b80fe190e0.jpg,Shellder
data/images/Shellder/de0bbbe7f7fd4fc9a44470be10a9faf6.jpg,Shellder
data/images/Shellder/d4c4171b3f5b4ec4ab3f949197510e9d.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-29.jpg,Shellder
data/images/Shellder/40993ffd906c4330bf5c7e2c7bc772a1.jpg,Shellder
data/images/Shellder/d4a6e91366554ed98833022c1eef3a25.jpg,Shellder
data/images/Shellder/f06bd8d94b6c42919301064982a72268.jpg,Shellder
data/images/Shellder/2c2291d544a04a05b5af4a3b9cd71e72.jpg,Shellder
data/images/Shellder/249dcaab81f641cc831862a6ff8a254f.jpg,Shellder
data/images/Shellder/3c8dd95c17a44d8995b1ce83cdfa68c7.jpg,Shellder
data/images/Shellder/4c81d88ea69a4b949b0c2285b6d0931e.jpg,Shellder
data/images/Shellder/30f66f39e449465bb771be9d01a38bd7.jpg,Shellder
data/images/Shellder/94961ac7518345e78a6c91ff04ccdc58.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-11.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-39.jpg,Shellder
data/images/Shellder/98ceb1829b4a45f788445a38f2b65543.jpg,Shellder
data/images/Shellder/1a03c49dd58b40c79a308f82d4134af3.jpg,Shellder
data/images/Shellder/cbd6f3b8a65a4e5fbde6f4144a7bc887.jpg,Shellder
data/images/Shellder/9505f6f1aa444e9b9a9bf6b4c937f401.jpg,Shellder
data/images/Shellder/9fc301b3b3c0455baf921553004fca94-10.jpg,Shellder
data/images/Bellsprout/8eb570f52bea469399bcdf6927b2df7f.jpg,Bellsprout
data/images/Bellsprout/283aade1701c461ca44edbc1cc443ca6.jpg,Bellsprout
data/images/Bellsprout/cd9f1e2a05b5458e88bf660b421cd424.jpg,Bellsprout
data/images/Bellsprout/372c926ce78c44a4955ee87d794877e8.jpg,Bellsprout
data/images/Bellsprout/ce25ef002edb4cc1a28c670bc135aecb.jpg,Bellsprout
data/images/Bellsprout/a14434a983ca4d98a9c9387aa949536a.jpg,Bellsprout
data/images/Bellsprout/a1d866b4268e49eb9ec3fa101e3c2603.jpg,Bellsprout
data/images/Bellsprout/3ec216993888454a8587c9a4c2d6dd56.jpg,Bellsprout
data/images/Bellsprout/f57566b1bb5a480c9708f2de3e28ef4f.jpg,Bellsprout
data/images/Bellsprout/c1303d8879df4210903a26e57248d42b.jpg,Bellsprout
data/images/Bellsprout/be83544c5ca94f11a28ec022503f515f.jpg,Bellsprout
data/images/Bellsprout/b541b29d14c047be83fbd55e382910ac.jpg,Bellsprout
data/images/Bellsprout/50454dc01af44a6ea561ca6e9221fa5c.jpg,Bellsprout
data/images/Bellsprout/fdb52d3f350c42438d44debdc2cca832.jpg,Bellsprout
data/images/Bellsprout/911c5c0cda4c45da97437510eba6c2c5.jpg,Bellsprout
data/images/Bellsprout/11565a667c014a93bdfd3067b59f2779.jpg,Bellsprout
data/images/Bellsprout/2f7174f2a8cc40d69a2a60a496a02b4e.jpg,Bellsprout
data/images/Bellsprout/f9c0ed0e733146768e58a7d95271f1cf.jpg,Bellsprout
data/images/Bellsprout/91d9bd7ed01849c8bb74881c307be8e7.jpg,Bellsprout
data/images/Bellsprout/9284024d95f048f780f0e19cbfa6c4f6.jpg,Bellsprout
data/images/Bellsprout/e65b4a8173644d4fba87c55ae2b20b10.jpg,Bellsprout
data/images/Bellsprout/de1a5c49f4024e4f8384c93b11278d5f.jpg,Bellsprout
data/images/Bellsprout/cb24f510298242cd89e9de8b09d47782.jpg,Bellsprout
data/images/Bellsprout/b3829709fe9249bb93cdf949643dd3cf.jpg,Bellsprout
data/images/Bellsprout/05ba6e0173f343559dee0eadcd74781f.jpg,Bellsprout
data/images/Bellsprout/14120da7934a4adcb1565f23183ced3a.jpg,Bellsprout
data/images/Bellsprout/e2266718438d464680c0f661fcbb8bff.jpg,Bellsprout
data/images/Bellsprout/75a378a17572443c9b9e1893a537117a.jpg,Bellsprout
data/images/Bellsprout/432532a6062443a98565e00241c5f85e.jpg,Bellsprout
data/images/Bellsprout/55aab9574b014428acb9dd2adf83b923.jpg,Bellsprout
data/images/Bellsprout/6e0e23ce17284030a827d647535dd5c4.jpg,Bellsprout
data/images/Bellsprout/19ce723365ef4e998b3ed29b3eabb10f.jpg,Bellsprout
data/images/Bellsprout/19027abe522541e5a9516316666a8ff6.jpg,Bellsprout
data/images/Bellsprout/4184e467f74c4c558419c29080891775.jpg,Bellsprout
data/images/Bellsprout/90c33867ac8e49c3871f49803a93fe73.jpg,Bellsprout
data/images/Bellsprout/62ba94a0bbb344b3b32e972969a77e8b.jpg,Bellsprout
data/images/Bellsprout/4f322b81ba9b49ddb22c94f5c97bb53f.jpg,Bellsprout
data/images/Bellsprout/37dad5668abe4642b6ead42feb34cb54.jpg,Bellsprout
data/images/Bellsprout/cc6718f6bf274b43824ab1aae3ad5daa.jpg,Bellsprout
data/images/Bellsprout/7d077cf635f54f108504ebccad0870ca.jpg,Bellsprout
data/images/Bellsprout/9d427feaeacb4b6a8b59f9f1e67155b1.jpg,Bellsprout
data/images/Bellsprout/9ad85f5338424bd2ab7d9b202555d3ad.jpg,Bellsprout
data/images/Bellsprout/219f51f22666445ba345fc36f09c91dc.jpg,Bellsprout
data/images/Bellsprout/1ef0add51b1940639726dc02e3b344a7.jpg,Bellsprout
data/images/Bellsprout/6cd071355d04473ab07035773fcc324f.jpg,Bellsprout
data/images/Bellsprout/59ce4c4d4b164331abd783d81d7ae3b1.jpg,Bellsprout
data/images/Bellsprout/55f0b4678eb04c7f9e4068d395d70611.jpg,Bellsprout
data/images/Bellsprout/53253255bab64263bf37d5227790b780.jpg,Bellsprout
data/images/Bellsprout/8304fad4bc20428daf87a2079e2d3a0b.jpg,Bellsprout
data/images/Bellsprout/cb2d74ab7f1347d0ba99a913e25b8bed.jpg,Bellsprout
data/images/Bellsprout/d99296ce96f345a2996dee17e7956424.jpg,Bellsprout
data/images/Bellsprout/3541a59458d74afd8bc1fb781e7ee438.jpg,Bellsprout
data/images/Bellsprout/55acda0038f545388abd228c309ffb61.jpg,Bellsprout
data/images/Bellsprout/d22fb3a8598e4fc1869db6b49606eff4.jpg,Bellsprout
data/images/Bellsprout/779164b58b0c403aaec10a6d47a36c1c.jpg,Bellsprout
data/images/Eevee/1a4b808d25a04abca3f2d26491c371cd.jpg,Eevee
data/images/Eevee/3791b55451ec4170ab38db787b417119.jpg,Eevee
data/images/Eevee/7b51aaa542224fccb03b7909af53d54d.jpg,Eevee
data/images/Eevee/ac0f83ea3f9f47799d399fc92329b943.jpg,Eevee
data/images/Eevee/0256e4a28d15428fb0a56e2f19da2051.jpg,Eevee
data/images/Eevee/96321c868dab43439bcf88bb4a8d061e.jpg,Eevee
data/images/Eevee/b79be62748e84fc98489f9dfc22342c1.jpg,Eevee
data/images/Eevee/080753ed8ca845d39c88e7ad53cc4fea.jpg,Eevee
data/images/Eevee/e9ba61eba6c44ce7a4749932c6e763e8.jpg,Eevee
data/images/Eevee/c13bd60ea61d425b9d1c1d7ac5ef2192.jpg,Eevee
data/images/Eevee/2df22005428d4f1cb30ed7afcfe85bd4.jpg,Eevee
data/images/Eevee/f509939d26de44718f7a0977976c0b6f.jpg,Eevee
data/images/Eevee/5b60dba9864044be9122708721b6fe83.jpg,Eevee
data/images/Eevee/109ceff650124cca9eb1c47288b88d62.jpg,Eevee
data/images/Eevee/0cd552d10a334cd4afefea3af9d17611.jpg,Eevee
data/images/Eevee/192479c116a0451e896c8cd10202fe69.jpg,Eevee
data/images/Eevee/fd988ce2b1a64085b80f91cdeb3bf6eb.jpg,Eevee
data/images/Eevee/2416e30276434d3dbea498a1ce81cf4d.jpg,Eevee
data/images/Eevee/c5029f6b024f4d0c86f6525bf6c48953.jpg,Eevee
data/images/Eevee/6b520c1371714efaa3a59cea267ea02a.jpg,Eevee
data/images/Eevee/f5d029c7ef0145cba58cb3cebff2fbab.jpg,Eevee
data/images/Eevee/35f78a51b98e40a09c1ff1a4986805ca.jpg,Eevee
data/images/Eevee/f37ca5375a5e438195169aaa0d82cbb5.jpg,Eevee
data/images/Eevee/a46632dcfd16460c941162b63a286c09.jpg,Eevee
data/images/Eevee/4c35630a77024aa6bd664791c3d1ab01.jpg,Eevee
data/images/Eevee/6e7a28d25d9b4ad7b4cbbf12bed86c74.jpg,Eevee
data/images/Eevee/704d6553c16d47c99ad4eb887bae3b4a.jpg,Eevee
